measurement type,taxon,new  taxon,vs_vegetation_taxon_count_calc,observation note,identified?,voucher?,hedge?,number of plants,number of plants front,number of plants back,taxon,new  taxon,vs_vegetation_taxon_group_calc,observation note,identified?,voucher?,hedge?,height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
,Macfadyena unguis-cati,,Macfadyena unguis-cati,,yes,no,yes,,,,,,,,,,,,,,,,,,,791,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,,2,0,,,,,,,,,,,,,,,,792,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Euonymus japonica,,Euonymus japonica,,yes,no,yes,,,,,,,,,,,,,,,,,,,793,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Leucophyllum,,Leucophyllum,,no,no,no,,2,0,,,,,,,,,,,,,,,,794,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,yes,,,,,,,,,,,,,,,,,,,795,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,NULL,Unknown perennial 1,Unknown perennial 1,Nondescript shrub with angular stems and alternate leaves,no,yes,no,,1,0,,,,,,,,,,,,,,,,796,ESCA_shrub_survey,43,237347848,33ba4d5d-f478-40b4-b895-dd1bebc0d02c,2023-05-10 23:04:53,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Unknown perennial 1,Unknown perennial 1,Nondescript shrub with angular stems and alternate leaves,no,yes,no,1,,,,,,,,,,,,,,,,,,797,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Unknown perennial 1,Unknown perennial 1,Nondescript shrub with angular stems and alternate leaves,no,yes,no,,,,,,,,,798,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,yes,,,,,,,,,,,,,,,,,,,799,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ruellia brittoniana,,Ruellia brittoniana,,yes,no,yes,,,,,,,,,800,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Leucophyllum,,Leucophyllum,,no,no,no,2,,,,,,,,,,,,,,,,,,801,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Leucophyllum,,Leucophyllum,,no,no,no,,,,,,,,,802,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Euonymus japonica,,Euonymus japonica,,yes,no,yes,,,,,,,,,,,,,,,,,,,803,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Euonymus japonica,,Euonymus japonica,,yes,no,no,,,,,,,,,804,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,2,,,,,,,,,,,,,,,,,,805,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rosmarinus officinalis,,Rosmarinus officinalis,,yes,no,no,,,,,,,,,806,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Macfadyena unguis-cati,,Macfadyena unguis-cati,,yes,no,yes,,,,,,,,,,,,,,,,,,,807,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Macfadyena unguis-cati,,Macfadyena unguis-cati,,yes,no,yes,,,,,,,,,808,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rhus lancea,,Rhus lancea,,yes,no,no,2,,,,,,,,,,,,,,,,,,809,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rhus lancea,,Rhus lancea,,yes,no,no,,,,,,,,,810,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ficus,,Ficus,,no,no,yes,,,,,,,,,,,,,,,,,,,811,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ficus,,Ficus,,no,no,yes,,,,,,,,,812,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lantana camara,,Lantana camara,,yes,no,no,1,,,,,,,,,,,,,,,,,,813,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lantana camara,,Lantana camara,,yes,no,no,,,,,,,,,814,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Plumbago auriculata,,Plumbago auriculata,,yes,no,yes,,,,,,,,,,,,,,,,,,,815,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Plumbago auriculata,,Plumbago auriculata,,yes,no,yes,,,,,,,,,816,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Pondranea ricasoliana,Pondranea ricasoliana,,yes,no,no,1,,,,,,,,,,,,,,,,,,817,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Pondranea ricasoliana,Pondranea ricasoliana,,yes,no,no,,,,,,,,,818,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Yucca,,Yucca,,no,no,no,1,,,,,,,,,,,,,,,,,,819,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Yucca,,Yucca,,no,no,no,,,,,,,,,820,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Hibiscus rosa-sinensis,,Hibiscus rosa-sinensis,,yes,no,no,2,,,,,,,,,,,,,,,,,,821,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Hibiscus rosa-sinensis,,Hibiscus rosa-sinensis,,yes,no,no,,,,,,,,,822,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Tecoma stans,,Tecoma stans,,yes,no,no,1,,,,,,,,,,,,,,,,,,823,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Tecoma stans,,Tecoma stans,,yes,no,no,,,,,,,,,824,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Rosa,,Rosa,,no,no,no,6,,,,,,,,,,,,,,,,,,825,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Rosa,,Rosa,,no,no,no,,,,,,,,,826,ESCA_shrub_survey,44,237347873,c28b211a-646e-412f-819c-5ee7b3b4004b,2023-05-10 23:05:18,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lycianthes rantonnetii,,Lycianthes rantonnetii,,yes,no,no,1,,,,,,,,,,,,,,,,,,827,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lycianthes rantonnetii,,Lycianthes rantonnetii,,yes,no,no,,,,,,,,,828,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Chamaerops humilis,,Chamaerops humilis,,yes,no,no,1,,,,,,,,,,,,,,,,,,829,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Chamaerops humilis,,Chamaerops humilis,,yes,no,no,,,,,,,,,830,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lantana camara,,Lantana camara,,yes,no,no,1,,,,,,,,,,,,,,,,,,831,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lantana camara,,Lantana camara,,yes,no,no,,,,,,,,,832,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Aloe vera,,Aloe vera,,yes,no,no,3,,,,,,,,,,,,,,,,,,833,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Aloe vera,,Aloe vera,,yes,no,no,,,,,,,,,834,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Portulacaria afra,,Portulacaria afra,,yes,no,no,1,,,,,,,,,,,,,,,,,,835,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Portulacaria afra,,Portulacaria afra,,yes,no,no,,,,,,,,,836,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Aloe,,Aloe,,no,no,no,1,,,,,,,,,,,,,,,,,,837,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Aloe,,Aloe,,no,no,no,,,,,,,,,838,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Saccharum officinarum,Saccharum officinarum,,yes,no,no,1,,,,,,,,,,,,,,,,,,839,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Saccharum officinarum,Saccharum officinarum,,yes,no,no,,,,,,,,,840,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Hibiscus rosa-sinensis,,Hibiscus rosa-sinensis,,yes,no,no,1,,,,,,,,,,,,,,,,,,841,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Hibiscus rosa-sinensis,,Hibiscus rosa-sinensis,,yes,no,no,,,,,,,,,842,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Kalanchoe orgyalis,Kalanchoe orgyalis,,yes,no,no,1,,,,,,,,,,,,,,,,,,843,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Kalanchoe orgyalis,Kalanchoe orgyalis,,yes,no,no,,,,,,,,,844,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Gasteria sp,Gasteria sp,,no,no,no,2,,,,,,,,,,,,,,,,,,845,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Gasteria sp ,Gasteria sp ,,no,no,no,,,,,,,,,846,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Unknown perennial 2,Unknown perennial 2,Possible Ulmus sp,no,yes,no,1,,,,,,,,,,,,,,,,,,847,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Unknown perennial 2,Unknown perennial 2,Possible Ulmus sp,no,yes,no,,,,,,,,,848,ESCA_shrub_survey,45,237347914,84c7e180-256f-497b-9884-7160d8499f80,2023-05-10 23:06:14,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Nerium oleander,,Nerium oleander,,yes,no,no,,1,0,,,,,,,,,,,,,,,,849,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Opuntia,,Opuntia,,no,no,no,,1,0,,,,,,,,,,,,,,,,850,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Agave,,Agave,Sp 1,no,no,no,,10,0,,,,,,,,,,,,,,,,851,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Euphorbia,,Euphorbia,,no,no,no,,1,0,,,,,,,,,,,,,,,,852,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Cereus peruvianus,,Cereus peruvianus,,yes,no,no,,1,0,,,,,,,,,,,,,,,,853,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,,1,0,,,,,,,,,,,,,,,,854,ESCA_shrub_survey,46,237622064,5c1aae3e-0f32-4404-9497-05a23ba97d55,2023-05-11 22:35:25,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Nerium oleander,,Nerium oleander,,yes,no,no,1,,,,,,,,,,,,,,,,,,855,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Nerium oleander,,Nerium oleander,,yes,no,no,,,,,,,,,856,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Opuntia,,Opuntia,,no,no,no,2,,,,,,,,,,,,,,,,,,857,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Opuntia,,Opuntia,,no,no,no,,,,,,,,,858,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Agave,,Agave,Sp 1,no,no,no,10,,,,,,,,,,,,,,,,,,859,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Agave,,Agave,Sp 1,no,no,no,,,,,,,,,860,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Leucophyllum,,Leucophyllum,,no,no,no,1,,,,,,,,,,,,,,,,,,861,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Leucophyllum,,Leucophyllum,,no,no,no,,,,,,,,,862,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Euphorbia,,Euphorbia,,no,no,no,1,,,,,,,,,,,,,,,,,,863,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Euphorbia,,Euphorbia,,no,no,no,,,,,,,,,864,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Cereus peruvianus,,Cereus peruvianus,,yes,no,no,4,,,,,,,,,,,,,,,,,,865,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Cereus peruvianus,,Cereus peruvianus,,yes,no,no,,,,,,,,,866,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,1,,,,,,,,,,,,,,,,,,867,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,,,,,,,,,868,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Hesperaloe parviflora,,Hesperaloe parviflora,,yes,no,no,1,,,,,,,,,,,,,,,,,,869,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Hesperaloe parviflora,,Hesperaloe parviflora,,yes,no,no,,,,,,,,,870,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Callistemon viminalis,,Callistemon viminalis,,yes,no,yes,,,,,,,,,,,,,,,,,,,871,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Callistemon viminalis,,Callistemon viminalis,,yes,no,yes,,,,,,,,,872,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Cycas revoluta,,Cycas revoluta,,yes,no,no,1,,,,,,,,,,,,,,,,,,873,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Cycas revoluta,,Cycas revoluta,,yes,no,no,,,,,,,,,874,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Echinocactus grusonii,,Echinocactus grusonii,,yes,no,no,4,,,,,,,,,,,,,,,,,,875,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Echinocactus grusonii,,Echinocactus grusonii,,yes,no,no,,,,,,,,,876,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Stetsonia coryne,,Stetsonia coryne,,yes,no,no,1,,,,,,,,,,,,,,,,,,877,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Stetsonia coryne,,Stetsonia coryne,,yes,no,no,,,,,,,,,878,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Agave,,Agave,Sp 2,no,no,no,1,,,,,,,,,,,,,,,,,,879,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Agave,,Agave,Sp 2,no,no,no,,,,,,,,,880,ESCA_shrub_survey,47,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Baccharis sarothroides,,Baccharis sarothroides,,yes,no,no,1,,,,,,,,,,,,,,,,,,881,ESCA_shrub_survey,48,237622163,0c8be01a-f242-4963-9664-0819c37b391f,2023-05-11 22:36:24,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Baccharis sarothroides,,Baccharis sarothroides,,yes,no,no,,,,,,,,,882,ESCA_shrub_survey,48,237622163,0c8be01a-f242-4963-9664-0819c37b391f,2023-05-11 22:36:24,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
